"yyyy" "mm" "dd" "Duparquet" "Canpiapiscau" "Fermont" "Goose_Bay"
"7098" 1970 6 12 -10.5 -19.37 -16.56 -15.86
"7099" 1970 6 13 -10.5 -20.13 -16.81 -16.04
"7100" 1970 6 14 -10.51 -19.87 -17.03 -16.41
"7101" 1970 6 15 -10.51 -19.38 -17.02 -16.53
"7102" 1970 6 16 -10.51 -19.36 -17.05 -16.69
"7103" 1970 6 17 -10.43 -19.27 -17.05 -16.76
"7104" 1970 6 18 -10.3 -16.42 -16.54 -16.45
"7105" 1970 6 19 -10.38 -15.15 -14.5 -15.28
"7106" 1970 6 20 -10.5 -14.7 -13.02 -13.08
"7107" 1970 6 21 -10.55 -14.72 -13.85 -10.96
"7108" 1970 6 22 -10.6 -14.73 -14.02 -10.86
"7109" 1970 6 23 -10.85 -14.89 -14.1 -11.02
"7110" 1970 6 24 -11 -15.23 -14.15 -11.42
"7111" 1970 6 25 -11.61 -15.31 -14.22 -11.41
"7112" 1970 6 26 -11.65 -15.66 -14.48 -11.3
"7113" 1970 6 27 -11.66 -15.93 -14.52 -11.32
"7114" 1970 6 28 -11.69 -16.09 -14.55 -11.39
"7115" 1970 6 29 -11.7 -16.46 -14.64 -11.43
"7116" 1970 6 30 -11.65 -16.8 -14.7 -11.47
"7117" 1970 7 1 -19.05 -20.4 NA NA
"7118" 1970 7 2 -15.69 -22.39 -20.56 -20.66
"7119" 1970 7 3 -14.1 -23.99 -21.84 -21.4
"7120" 1970 7 4 -11.58 -24 -19.72 -20.6
"7121" 1970 7 5 -11.84 -23.93 -18 -13.13
"7122" 1970 7 6 -11.93 -23.91 -18.13 -12.98
"7123" 1970 7 7 -12.02 -23.46 -18.24 -13.02
"7124" 1970 7 8 -12.3 -17.92 -16.1 -13.07
"7125" 1970 7 9 -12.27 -17.95 -16.26 -13.02
"7126" 1970 7 10 -12.29 -18.29 -16.47 -13.85
"7127" 1970 7 11 -12.3 -18.7 -16.63 -14.05
"7128" 1970 7 12 -12.32 -18.96 -16.91 -14.22
"7129" 1970 7 13 -12.32 -19.16 -17.17 -14.38
"7130" 1970 7 14 -12.31 -19.23 -17.22 -14.55
"7131" 1970 7 15 -11.45 -18.91 -17.1 -14.66
"7132" 1970 7 16 -11.33 -17.03 -15.14 -14.44
"7133" 1970 7 17 -11.63 -16.82 -15.15 -13.24
"7134" 1970 7 18 -12.19 -16.92 -15.29 -12.18
"7135" 1970 7 19 -12.34 -17 -15.41 -11.86
"7136" 1970 7 20 -12.58 -17.1 -15.52 -11.65
"7137" 1970 7 21 -12.96 -17.18 -15.52 -11.73
"7138" 1970 7 22 -13.05 -17.18 -14.74 -11.41
"7139" 1970 7 23 -13.05 -17.2 -14.72 -10.84
"7140" 1970 7 24 -13.05 -17.17 -14.71 -10.85
"7141" 1970 7 25 -13.04 -17.13 -14.71 -10.86
"7142" 1970 7 26 -13.04 -17.06 -14.68 -10.88
"7143" 1970 7 27 -13.03 -16.84 -14.61 -10.86
"7144" 1970 7 28 -12.97 -16.72 -14.58 -10.87
"7145" 1970 7 29 -12.96 -16.72 -14.6 -10.9
"7146" 1970 7 30 -12.92 -16.85 -14.6 -10.96
"7147" 1970 7 31 -12.17 -16.86 -14.62 -11.06
"7148" 1970 8 1 -9.77 -14.04 -11.85 -13.42
"7149" 1970 8 2 -9.93 -13.02 -13.86 -10.58
"7150" 1970 8 3 -11.95 -13.46 -14.55 -9.23
"7151" 1970 8 4 -15.41 -15.95 -15.92 -8.75
"7152" 1970 8 5 -15.52 -17.54 -17.06 -8.97
"7153" 1970 8 6 -15.5 -17.97 -17.75 -9.13
"7154" 1970 8 7 -15.52 -18.24 -17.83 -9.18
"7155" 1970 8 8 -15.56 -18.32 -17.88 -9.21
"7156" 1970 8 9 -15.47 -18.34 -17.88 -9.25
"7157" 1970 8 10 -15.27 -18.34 -17.9 -9.26
"7158" 1970 8 11 -15.19 -18.35 -17.87 -9.29
"7159" 1970 8 12 -14.56 -18.05 -17.72 -9.3
"7160" 1970 8 13 -13.48 -17.4 -17.21 -9.33
"7161" 1970 8 14 -13.43 -16.29 -15.97 -9.35
"7162" 1970 8 15 -13.42 -16.28 -15.9 -9.4
"7163" 1970 8 16 -13.37 -16.24 -15.63 -9.54
"7164" 1970 8 17 -13.59 -14.48 -12.64 -9.44
"7165" 1970 8 18 -13.7 -14.09 -12.93 -8.8
"7166" 1970 8 19 -13.7 -14.09 -13.01 -8.92
"7167" 1970 8 20 -12.63 -14.08 -13.01 -8.92
"7168" 1970 8 21 -12.69 -13.79 -12.83 -8.91
"7169" 1970 8 22 -12.91 -14.02 -12.99 -8.82
"7170" 1970 8 23 -12.91 -14.85 -13.11 -8.84
"7171" 1970 8 24 -12.91 -15.18 -13.2 -8.88
"7172" 1970 8 25 -12.9 -15.44 -13.34 -8.88
"7173" 1970 8 26 -12.92 -15.47 -13.57 -8.88
"7174" 1970 8 27 -12.94 -15.41 -13.8 -8.92
"7175" 1970 8 28 -13.04 -15.39 -13.83 -8.92
"7176" 1970 8 29 -13.02 -15.39 -13.98 -8.92
"7177" 1970 8 30 -13.08 -15.45 -14.51 -8.91
"7178" 1970 8 31 -13.13 -15.68 -14.98 -8.9
"7179" 1970 9 1 -19.23 -22.24 -25.4 -7.8
"7180" 1970 9 2 -18.35 -21.45 -22.79 -15.02
"7181" 1970 9 3 -13.02 -21.3 -22.52 -14.79
"7182" 1970 9 4 -10.32 -21 -21.91 -14.85
"7183" 1970 9 5 -11.24 -20.82 -21.66 -14.86
"7184" 1970 9 6 -11.31 -20.61 -20.84 -14.81
"7185" 1970 9 7 -11.31 -20.6 -20.4 -14.74
"7186" 1970 9 8 -11.19 -20.35 -20.39 -14.73
"7187" 1970 9 9 -11.04 -18.81 -19.35 -14.68
"7188" 1970 9 10 -10.94 -18.34 -18.6 -14.56
"7189" 1970 9 11 -12.58 -17.25 -17.92 -14.48
"7190" 1970 9 12 -12.74 -17.11 -18.12 -14.26
"7191" 1970 9 13 -12.82 -16.96 -18.13 -14.35
"7192" 1970 9 14 -12.94 -16.73 -17.78 -13.96
"7193" 1970 9 15 -12.96 -16.33 -17.6 -13.98
"7194" 1970 9 16 -12.93 -16.26 -17.57 -14
"7195" 1970 9 17 -12.91 -16.14 -17.53 -14
"7196" 1970 9 18 -12.91 -16.05 -17.4 -14.01
"7197" 1970 9 19 -12.91 -15.91 -17.22 -14.05
"7198" 1970 9 20 -12.89 -15.78 -17.11 -14.19
"7199" 1970 9 21 -12.84 -15.7 -17.12 -14.17
"7200" 1970 9 22 -12.47 -15.69 -16.68 -14.17
"7201" 1970 9 23 -12.5 -15.65 -14.9 -14.53
"7202" 1970 9 24 -12.72 -15.7 -14.82 -14.41
"7203" 1970 9 25 -12.58 -15.7 -14.82 -14.38
"7204" 1970 9 26 -12.53 -15.7 -14.82 -14.41
"7205" 1970 9 27 -12.57 -15.54 -14.56 -14.29
"7206" 1970 9 28 -13.1 -15.48 -14.52 -13.99
"7207" 1970 9 29 -13.27 -15.47 -14.51 -14.01
"7208" 1970 9 30 -13.48 -15.44 -14.48 -14.01
"7209" 1970 10 1 -14.68 -14.94 -15.61 -13.35
"7210" 1970 10 2 -14.48 -14.22 -18.67 -13.77
"7211" 1970 10 3 -14.05 -16.66 -18.08 -13.02
"7212" 1970 10 4 -16.63 -15.91 -15.35 -11.51
"7213" 1970 10 5 -18.12 -16.12 -15.55 -9.2
"7214" 1970 10 6 -18 -16.5 -16.16 -8.76
"7215" 1970 10 7 -17.08 -16.43 -16.08 -8.87
"7216" 1970 10 8 -15.29 -15.85 -15.65 -8.92
"7217" 1970 10 9 -15.04 -14.96 -15.01 -8.99
"7218" 1970 10 10 -14.63 -14.78 -14.68 -9.13
"7219" 1970 10 11 -13.7 -14.17 -14.41 -9.13
"7220" 1970 10 12 -13.67 -13.91 -14.23 -9.06
"7221" 1970 10 13 -13.56 -14.13 -14.16 -9.03
"7222" 1970 10 14 -13.38 -14.71 -14.26 -9.1
"7223" 1970 10 15 -13.38 -15.19 -13.98 -9.45
"7224" 1970 10 16 -13.8 -15.35 -14.08 -9.99
"7225" 1970 10 17 -13.95 -15.8 -14.2 -13.02
"7226" 1970 10 18 -13.97 -15.89 -14.24 -14.03
"7227" 1970 10 19 -13.97 -16.67 -14.49 -13.81
"7228" 1970 10 20 -13.97 -16.67 -14.56 -13.92
"7229" 1970 10 21 -13.93 -16.63 -14.55 -13.99
"7230" 1970 10 22 -13.87 -16.59 -14.53 -14.03
"7231" 1970 10 23 -13.96 -16.58 -14.55 -14.03
"7232" 1970 10 24 -14 -16.59 -14.65 -14.18
"7233" 1970 10 25 -14.1 -16.6 -14.72 -14.22
"7234" 1970 10 26 -14.17 -16.61 -14.76 -14.2
"7235" 1970 10 27 -14.22 -16.63 -14.76 -14.15
"7236" 1970 10 28 -14.25 -16.87 -14.88 -14.15
"7237" 1970 10 29 -14.26 -17.08 -15.05 -14.1
"7238" 1970 10 30 -14.25 -17.07 -15.05 -14.09
"7239" 1970 10 31 -14.36 -17.07 -15.05 -14.09
"7240" 1970 11 1 -14.72 -19.62 -18.37 -16.99
"7241" 1970 11 2 -13.71 -21.58 -24.07 -18.23
"7242" 1970 11 3 -13.87 -21.62 -23.99 -18.24
"7243" 1970 11 4 -15.53 -21.95 -23.43 -18.22
"7244" 1970 11 5 -19.59 -22.17 -23.39 -18.56
"7245" 1970 11 6 -20.64 -22.02 -23.13 -20.47
"7246" 1970 11 7 -20.92 -21.86 -22.89 -22.4
"7247" 1970 11 8 -20.68 -21.35 -21.85 -22.9
"7248" 1970 11 9 -20.66 -20.81 -21.11 -22.82
"7249" 1970 11 10 -19.29 -20.93 -21.25 -22.72
"7250" 1970 11 11 -17.95 -20.84 -20.25 -21.55
"7251" 1970 11 12 -18.02 -21.2 -20.24 -19.53
"7252" 1970 11 13 -18.25 -22.32 -20.38 -16.41
"7253" 1970 11 14 -18.28 -22.31 -20.52 -16.47
"7254" 1970 11 15 -18.22 -22.28 -20.52 -16.51
"7255" 1970 11 16 -18.28 -22.27 -20.54 -16.67
"7256" 1970 11 17 -18.6 -22.27 -20.65 -17.58
"7257" 1970 11 18 -18.65 -22.27 -20.66 -18.05
"7258" 1970 11 19 -18.65 -22.3 -20.76 -18.02
"7259" 1970 11 20 -18.45 -22.41 -20.94 -18.01
"7260" 1970 11 21 -18.91 -22.21 -20.59 -18.02
"7261" 1970 11 22 -19.56 -22.43 -20.68 -17.83
"7262" 1970 11 23 -20.58 -22.63 -20.78 -18.05
"7263" 1970 11 24 -20.95 -22.53 -20.72 -16.15
"7264" 1970 11 25 -20.95 -22.54 -20.86 -14.48
"7265" 1970 11 26 -21.12 -22.55 -20.86 -14.05
"7266" 1970 11 27 -20.99 -22.63 -21.02 -14.06
"7267" 1970 11 28 -20.95 -22.66 -21.11 -14.43
"7268" 1970 11 29 -20.94 -22.66 -21.11 -14.61
"7269" 1970 11 30 -20.84 -22.8 -21.29 -14.63
"7270" 1970 12 1 -13.12 -24.76 -23.79 -21.43
"7271" 1970 12 2 -12.51 -22.9 -23 -21.24
"7272" 1970 12 3 -14.24 -25.55 -23.44 -19.05
"7273" 1970 12 4 -14.33 -28.17 -24.51 -19.6
"7274" 1970 12 5 -14.53 -28.47 -24.62 -20.97
"7275" 1970 12 6 -17.33 -28.51 -24.64 -21.73
"7276" 1970 12 7 -17.64 -28.52 -24.64 -21.46
"7277" 1970 12 8 -18.16 -28.53 -24.66 -21.4
"7278" 1970 12 9 -19.22 -28.53 -24.67 -21.29
"7279" 1970 12 10 -20.5 -28.53 -24.7 -21.28
"7280" 1970 12 11 -20.53 -28.54 -24.72 -21.27
"7281" 1970 12 12 -20.53 -28.56 -24.77 -21.14
"7282" 1970 12 13 -20.54 -28.69 -25.18 -20.92
"7283" 1970 12 14 -20.65 -28.75 -25.24 -20.88
"7284" 1970 12 15 -20.87 -28.8 -25.27 -20.87
"7285" 1970 12 16 -21 -28.88 -25.37 -20.89
"7286" 1970 12 17 -21.22 -28.91 -25.41 -20.91
"7287" 1970 12 18 -21.39 -29.03 -25.6 -20.93
"7288" 1970 12 19 -21.54 -29.01 -25.59 -20.94
"7289" 1970 12 20 -21.85 -29.12 -25.76 -20.95
"7290" 1970 12 21 -22.09 -29.37 -26.01 -20.88
"7291" 1970 12 22 -22.1 -29.48 -26.12 -21.16
"7292" 1970 12 23 -22.11 -29.51 -26.14 -21.2
"7293" 1970 12 24 -22.15 -29.54 -26.15 -21.22
"7294" 1970 12 25 -22.23 -29.54 -26.15 -21.21
"7295" 1970 12 26 -22.3 -29.6 -26.1 -20.87
"7296" 1970 12 27 -22.26 -29.29 -25.52 -19.74
"7297" 1970 12 28 -22.27 -27.39 -24.6 -19.28
"7298" 1970 12 29 -22.32 -26.63 -24.49 -19.18
"7299" 1970 12 30 -22.34 -26.46 -24.45 -19.14
"7300" 1970 12 31 -22.34 -25.91 -24.24 -19.07
"7301" 1971 1 1 -29.23 -15.82 -18.37 -12.79
"7302" 1971 1 2 -26.2 -21.25 -20.86 -20.22
"7303" 1971 1 3 -26.93 -23.67 -21.29 -20.85
"7304" 1971 1 4 -24.38 -24.08 -21.14 -20.26
"7305" 1971 1 5 -22.29 -24.01 -21 -20.03
"7306" 1971 1 6 -22.82 -23.24 -21.52 -20.5
"7307" 1971 1 7 -22.91 -23.61 -22.39 -20.39
"7308" 1971 1 8 -22.95 -23.85 -22.75 -20.05
"7309" 1971 1 9 -22.97 -23.94 -22.83 -19.97
"7310" 1971 1 10 -23.07 -24.05 -22.87 -19.98
"7311" 1971 1 11 -23.44 -24.11 -22.93 -19.99
"7312" 1971 1 12 -24.26 -24.24 -23.13 -20.08
"7313" 1971 1 13 -24.29 -24.34 -23.25 -20.15
"7314" 1971 1 14 -24.59 -24.42 -23.36 -20.17
"7315" 1971 1 15 -25.52 -24.48 -23.39 -20.18
"7316" 1971 1 16 -25.64 -24.64 -23.58 -20.18
"7317" 1971 1 17 -25.73 -24.78 -23.75 -20.05
"7318" 1971 1 18 -25.93 -24.7 -23.72 -19.27
"7319" 1971 1 19 -25.88 -24.37 -23.2 -18.81
"7320" 1971 1 20 -25.77 -24.36 -22.95 -18.69
"7321" 1971 1 21 -26.09 -24.36 -22.93 -18.68
"7322" 1971 1 22 -26.18 -24.48 -23.12 -18.68
"7323" 1971 1 23 -25.77 -24.9 -23.51 -18.69
"7324" 1971 1 24 -25.67 -24.85 -23.54 -18.74
"7325" 1971 1 25 -25.69 -24.88 -23.69 -18.84
"7326" 1971 1 26 -25.91 -24.93 -23.77 -18.92
"7327" 1971 1 27 -26.53 -25 -23.79 -19
"7328" 1971 1 28 -26.77 -24.84 -23.7 -19.4
"7329" 1971 1 29 -26.96 -24.97 -24.08 -19.39
"7330" 1971 1 30 -27.1 -25.05 -24.21 -19.4
"7331" 1971 1 31 -27.14 -25.21 -24.4 -19.84
"7332" 1971 2 1 -42.13 -38.34 -32.9 -25.21
"7333" 1971 2 2 -42.46 -45.37 -36.11 -25.26
"7334" 1971 2 3 -41.89 -45.97 -35.36 -25.48
"7335" 1971 2 4 -40.57 -44.22 -34.47 -25.77
"7336" 1971 2 5 -23.11 -43.25 -33.62 -25.52
"7337" 1971 2 6 -18.71 -32.81 -25.91 -24.39
"7338" 1971 2 7 -19.73 -25.79 -24.46 -22.49
"7339" 1971 2 8 -19.74 -26.19 -25.05 -21.07
"7340" 1971 2 9 -19.83 -27.63 -25.51 -21.55
"7341" 1971 2 10 -20.11 -29 -26.4 -20.77
"7342" 1971 2 11 -20.62 -29.46 -26.8 -20.85
"7343" 1971 2 12 -21.49 -29.59 -26.94 -21.3
"7344" 1971 2 13 -21.53 -29.63 -27 -22.15
"7345" 1971 2 14 -21.53 -29.62 -26.97 -22.09
"7346" 1971 2 15 -21.53 -29.9 -26.65 -21.93
"7347" 1971 2 16 -21.53 -30.19 -27 -22.38
"7348" 1971 2 17 -21.57 -30.19 -27.01 -22.49
"7349" 1971 2 18 -21.56 -29.93 -26.89 -22.5
"7350" 1971 2 19 -21.59 -29.85 -26.98 -22.72
"7351" 1971 2 20 -21.51 -29.86 -26.99 -22.93
"7352" 1971 2 21 -21.45 -29.87 -26.99 -22.96
"7353" 1971 2 22 -21.44 -29.91 -27 -22.97
"7354" 1971 2 23 -21.44 -29.96 -27.02 -23.01
"7355" 1971 2 24 -21.44 -30.02 -27.06 -23.02
"7356" 1971 2 25 -21.44 -30.21 -27.14 -23.07
"7357" 1971 2 26 -21.44 -30.22 -27.14 -23.18
"7358" 1971 2 27 -20.31 -30.21 -27.14 -23.18
"7359" 1971 2 28 -19.06 -29.53 -26.66 -23.05
"7360" 1971 3 1 -26.44 -21.29 -24.78 -19.94
"7361" 1971 3 2 -26.73 -21.38 -23.93 -21.92
"7362" 1971 3 3 -27.27 -21.39 -23.89 -20.77
"7363" 1971 3 4 -27.21 -21.39 -23.87 -19.74
"7364" 1971 3 5 -27.08 -21.4 -24.09 -19.17
"7365" 1971 3 6 -27.26 -21.65 -23.67 -18.39
"7366" 1971 3 7 -27.08 -22.21 -23.9 -17.34
"7367" 1971 3 8 -24.61 -21.94 -23.69 -16.99
"7368" 1971 3 9 -23.55 -20.16 -22.48 -16.95
"7369" 1971 3 10 -23.5 -20.26 -22.02 -16.95
"7370" 1971 3 11 -23.52 -20.66 -21.92 -16.91
"7371" 1971 3 12 -23.53 -20.68 -21.93 -16.99
"7372" 1971 3 13 -23.55 -20.73 -21.97 -17.47
"7373" 1971 3 14 -23.23 -20.84 -22.07 -17.48
"7374" 1971 3 15 -18.49 -20.87 -22.11 -17.49
"7375" 1971 3 16 -17.08 -20.9 -22.11 -17.49
"7376" 1971 3 17 -17.1 -20.98 -22.24 -17.04
"7377" 1971 3 18 -17.11 -21.23 -22.29 -17
"7378" 1971 3 19 -17.12 -21.51 -22.32 -17.05
"7379" 1971 3 20 -17.19 -21.38 -22.08 -17.8
"7380" 1971 3 21 -17.29 -21.43 -22.41 -17.98
"7381" 1971 3 22 -17.58 -21.47 -22.47 -17.8
"7382" 1971 3 23 -18.12 -21.43 -21.96 -17.83
"7383" 1971 3 24 -18.54 -21.41 -21.86 -17.72
"7384" 1971 3 25 -18.68 -21.42 -21.87 -17.7
"7385" 1971 3 26 -18.72 -21.43 -21.88 -17.63
"7386" 1971 3 27 -18.76 -21.43 -21.88 -17.59
"7387" 1971 3 28 -18.79 -21.44 -21.89 -17.59
"7388" 1971 3 29 -19.19 -21.44 -21.87 -18.15
"7389" 1971 3 30 -20.15 -21.62 -21.96 -18.86
"7390" 1971 3 31 -20.4 -22.5 -22.23 -18.89
"7391" 1971 4 1 -17.64 -21.19 -22.68 -25.44
"7392" 1971 4 2 -10.34 -21.15 -24.47 -28.53
"7393" 1971 4 3 -8.68 -18.65 -16.06 -27.94
"7394" 1971 4 4 -10.69 -16.41 -13.2 -23.34
"7395" 1971 4 5 -11.62 -16.71 -14.78 -20.66
"7396" 1971 4 6 -11.79 -17.51 -15.53 -20.25
"7397" 1971 4 7 -12.1 -18.33 -16.44 -20.24
"7398" 1971 4 8 -12.31 -18.46 -16.74 -21.64
"7399" 1971 4 9 -12.34 -18.51 -16.79 -22.32
"7400" 1971 4 10 -12.61 -19.21 -17.11 -22.12
"7401" 1971 4 11 -12.7 -19.36 -17.18 -22.07
"7402" 1971 4 12 -12.67 -18.97 -16.9 -21.91
"7403" 1971 4 13 -12.78 -18.68 -16.68 -20.53
"7404" 1971 4 14 -12.85 -18.76 -16.82 -18.4
"7405" 1971 4 15 -12.86 -18.77 -17.42 -17.13
"7406" 1971 4 16 -12.87 -18.56 -17.5 -16.34
"7407" 1971 4 17 -12.89 -18.27 -17.02 -16.25
"7408" 1971 4 18 -12.89 -18.05 -16.87 -16.07
"7409" 1971 4 19 -12.91 -18.01 -16.78 -16.01
"7410" 1971 4 20 -12.96 -17.95 -16.68 -15.99
"7411" 1971 4 21 -14.09 -17.88 -16.59 -16.08
"7412" 1971 4 22 -15.85 -18.87 -17.55 -16.72
"7413" 1971 4 23 -16.07 -19.13 -17.38 -15.75
"7414" 1971 4 24 -16.33 -18.31 -17.05 -15.29
"7415" 1971 4 25 -16.86 -18.15 -17.02 -15.21
"7416" 1971 4 26 -17.25 -18.1 -17.06 -15.15
"7417" 1971 4 27 -17.36 -18.1 -17.05 -15.11
"7418" 1971 4 28 -17.28 -18.13 -17.05 -15.04
"7419" 1971 4 29 -17.26 -18.13 -17.07 -15
"7420" 1971 4 30 -17.27 -18.14 -17.09 -14.98
"7421" 1971 5 1 -15.3 -26.94 -17.87 -19.23
"7422" 1971 5 2 -16.19 -28.26 -20.77 -19.12
"7423" 1971 5 3 -17.57 -25.6 -22.08 -19.55
"7424" 1971 5 4 -19.57 -24.88 -22.05 -19.34
"7425" 1971 5 5 -19.64 -24.69 -21.44 -19.59
"7426" 1971 5 6 -19.64 -24.24 -20.91 -18.77
"7427" 1971 5 7 -19.64 -23.87 -20.27 -18.29
"7428" 1971 5 8 -19.17 -23.83 -20.03 -18.24
"7429" 1971 5 9 -17.81 -23.78 -20.02 -18.23
"7430" 1971 5 10 -17.68 -23.46 -19.99 -18.23
"7431" 1971 5 11 -17.38 -23.39 -19.82 -18.24
"7432" 1971 5 12 -13.48 -23.52 -19.62 -18.1
"7433" 1971 5 13 -14.79 -21.52 -17.94 -17.67
"7434" 1971 5 14 -15.15 -20.1 -18.17 -16.69
"7435" 1971 5 15 -15.23 -20.09 -18.2 -16.3
"7436" 1971 5 16 -14.65 -20.06 -18.08 -16.25
"7437" 1971 5 17 -14.31 -20.04 -17.32 -16.17
"7438" 1971 5 18 -14.15 -20.02 -17.26 -15.89
"7439" 1971 5 19 -13.58 -20.01 -17.2 -15.97
"7440" 1971 5 20 -12.74 -19.92 -17.11 -15.39
"7441" 1971 5 21 -12.54 -19.1 -16.36 -15.01
"7442" 1971 5 22 -12.48 -18.71 -15.8 -14.67
"7443" 1971 5 23 -12.48 -18.61 -15.74 -13.35
"7444" 1971 5 24 -12.49 -18.54 -15.76 -12.64
"7445" 1971 5 25 -12.47 -18.5 -15.75 -12.3
"7446" 1971 5 26 -12.1 -18.52 -15.76 -12.27
"7447" 1971 5 27 -12.08 -18.65 -15.78 -12.28
"7448" 1971 5 28 -12.08 -18.64 -15.8 -12.3
"7449" 1971 5 29 -12.1 -18.62 -15.83 -12.33
"7450" 1971 5 30 -12.1 -18.54 -15.8 -12.36
"7451" 1971 5 31 -12.12 -18.34 -15.74 -12.37
"7452" 1971 6 1 NA -25.61 -16.06 -20.02
"7453" 1971 6 2 -17.53 -18.41 -20.24 -16.5
"7454" 1971 6 3 -11.92 -18.77 -18.92 -16.72
"7455" 1971 6 4 -11.48 -18.63 -15.96 -11.93
"7456" 1971 6 5 -11.59 -23.43 -19.87 -9.54
"7457" 1971 6 6 -11.95 -24.71 -21.89 -11.41
"7458" 1971 6 7 -8.36 -24.62 -21.94 -13.79
"7459" 1971 6 8 -8.48 -24.61 -21.94 -14.18
"7460" 1971 6 9 -8.8 -24.61 -21.95 -14.29
"7461" 1971 6 10 -8.87 -24.56 -21.96 -14.01
"7462" 1971 6 11 -8.96 -24.17 -21.88 -12.22
"7463" 1971 6 12 -9.11 -23.48 -21.48 -11.63
"7464" 1971 6 13 -9.12 -22.85 -20.89 -11.03
"7465" 1971 6 14 -9.14 -22.43 -20.45 -10.85
"7466" 1971 6 15 -9.22 -22.34 -19.65 -10.9
"7467" 1971 6 16 -9.25 -22.33 -19.59 -11.23
"7468" 1971 6 17 -9.3 -22.33 -19.59 -11.34
"7469" 1971 6 18 -9.15 -22.32 -19.54 -11.35
"7470" 1971 6 19 -8.79 -21.57 -18.61 -11.38
"7471" 1971 6 20 -8.86 -21 -18.29 -11.64
"7472" 1971 6 21 -9.16 -20.94 -18.13 -11.69
"7473" 1971 6 22 -9.34 -20.93 -18.13 -11.62
"7474" 1971 6 23 -9.68 -20.94 -18.14 -11.66
"7475" 1971 6 24 -10.88 -20.81 -18.13 -11.68
"7476" 1971 6 25 -11.18 -20.75 -18.55 -11.75
"7477" 1971 6 26 -11.27 -20.81 -18.69 -11.86
"7478" 1971 6 27 -11.33 -21.17 -18.97 -11.9
"7479" 1971 6 28 -11.51 -21.38 -19.07 -11.88
"7480" 1971 6 29 -11.38 -21.38 -19.08 -11.87
"7481" 1971 6 30 -11.35 -21.17 -18.97 -12.02
"7482" 1971 7 1 -14.17 -24.85 -23.14 -20.4
"7483" 1971 7 2 -15.37 -24.89 -24.68 -19.84
"7484" 1971 7 3 -15.68 -23.59 -23.16 -15.52
"7485" 1971 7 4 -15.65 -23.47 -22.67 -15.24
"7486" 1971 7 5 -14.78 -22.21 -19.09 -15.5
"7487" 1971 7 6 -14.08 -17.79 -13.24 -15.58
"7488" 1971 7 7 -14.2 -17.74 -13.38 -13.57
"7489" 1971 7 8 -14.17 -19.29 -15.05 -12.48
"7490" 1971 7 9 -14.06 -19.04 -14.93 -11.85
"7491" 1971 7 10 -14.11 -18.65 -14.89 -11.84
"7492" 1971 7 11 -14.24 -19.74 -16.14 -12
"7493" 1971 7 12 -14.26 -19.75 -16.22 -13.67
"7494" 1971 7 13 -13.36 -19.72 -16.24 -15.11
"7495" 1971 7 14 -12.3 -19.23 -15.87 -15.65
"7496" 1971 7 15 -12.55 -18.81 -15.55 -15.61
"7497" 1971 7 16 -12.87 -18.73 -15.47 -14.92
"7498" 1971 7 17 -13.81 -18.67 -15.4 -14.39
"7499" 1971 7 18 -13.98 -18.26 -15.27 -14.1
"7500" 1971 7 19 -14.04 -18.39 -15.41 -13.32
"7501" 1971 7 20 -14.02 -18.98 -15.49 -13.16
"7502" 1971 7 21 -14.01 -19.29 -15.81 -13.21
"7503" 1971 7 22 -14.14 -19.25 -15.85 -13.36
"7504" 1971 7 23 -14.24 -19.37 -16.07 -13.44
"7505" 1971 7 24 -14.18 -19.32 -16.13 -13.39
"7506" 1971 7 25 -14.17 -19.29 -16.16 -13.44
"7507" 1971 7 26 -14.15 -19.25 -16.2 -13.47
"7508" 1971 7 27 -14.41 -18.85 -15.48 -13.47
"7509" 1971 7 28 -14.59 -18.63 -15.21 -13.29
"7510" 1971 7 29 -14.33 -18.65 -15.26 -13.25
"7511" 1971 7 30 -14.31 -18.6 -15.2 -13.24
"7512" 1971 7 31 -14.33 -18.62 -15.24 -13.22
"7513" 1971 8 1 NA -16.11 NA -18.23
"7514" 1971 8 2 -15.7 -15.47 -15.06 -16.34
"7515" 1971 8 3 -17.07 -15.05 -14.44 -14.83
"7516" 1971 8 4 -17.57 -18.15 -17.29 -13.6
"7517" 1971 8 5 -17.64 -20.63 -21.33 -16.24
"7518" 1971 8 6 -17.55 -20.7 -21.25 -20.53
"7519" 1971 8 7 -17.37 -20.79 -21.26 -20.48
"7520" 1971 8 8 -17.1 -20.81 -20.97 -20.55
"7521" 1971 8 9 -16.94 -20.57 -20.38 -20.05
"7522" 1971 8 10 -16.8 -20.44 -20.16 -18.6
"7523" 1971 8 11 -14.83 -19.41 -19.22 -17.95
"7524" 1971 8 12 -14.65 -17.97 -17.76 -16.85
"7525" 1971 8 13 -17.45 -17.99 -17.77 -16.19
"7526" 1971 8 14 -17.92 -17.98 -17.85 -16.2
"7527" 1971 8 15 -17.91 -17.94 -17.84 -16.29
"7528" 1971 8 16 -17.9 -17.92 -17.82 -16.29
"7529" 1971 8 17 -17.88 -17.96 -17.72 -16.23
"7530" 1971 8 18 -17.71 -17.98 -17.74 -15.97
"7531" 1971 8 19 -17.32 -17.98 -17.69 -15.86
"7532" 1971 8 20 -16.95 -17.95 -16.62 -15.41
"7533" 1971 8 21 -16.93 -17.85 -16.28 -13.8
"7534" 1971 8 22 -16.94 -17.86 -16.37 -13.75
